Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2015 12 10 22 19 45    50.7     2.3   1.037   0.2   0.1   0.0  30.5  29.2   0.0 106 104   0  35  36  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.40     1.1848    0.003  12.4   1.5 120.0   50.75    87.4      -1.0000       0.0000
2015 12 10 22 24 45    54.3     3.0   1.036   0.3   0.1   0.0  30.1  29.2   0.0 105 104   0  35  36  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.40     1.1840    0.003  12.4   1.5 120.0   54.38    86.8      -1.0000       0.0000
2015 12 10 22 29 45    50.4    -1.3   1.037   0.3   0.1   0.0  31.0  29.2   0.0 106 103   0  34  35  25   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.40     1.1832    0.003  12.4   1.5 120.0   50.42    91.5      -1.0000       0.0000
2015 12 10 22 34 45    48.6    -0.7   1.036   0.3   0.1   0.0  30.5  29.7   0.0 106 103   0  35  34  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.39     1.1832    0.003  12.4   1.5 120.0   48.61    90.8      -1.0000       0.0000
2015 12 10 22 39 45    43.6    -1.1   1.036   0.2   0.1   0.0  30.5  29.2   0.0 106 103   0  35  35  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.39     1.1840    0.003  12.4   1.5 120.0   43.61    91.4      -1.0000       0.0000
2015 12 10 22 44 45    50.8     0.6   1.036   0.2   0.1   0.0  31.0  29.2   0.0 106 103   0  34  35  23   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.39     1.1836    0.003  12.4   1.5 120.0   50.80    89.3      -1.0000       0.0000
2015 12 10 22 49 45    51.8     1.7   1.038   0.3   0.1   0.0  30.5  30.1   0.0 106 104   0  35  34  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.38     1.1848    0.002  12.4   1.5 120.0   51.83    88.1      -1.0000       0.0000
2015 12 10 22 54 45    45.4     0.0   1.037   0.3   0.1   0.0  30.5  30.1   0.0 105 103   0  34  33  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.38     1.1840    0.003  12.4   1.5 120.0   45.40    90.0      -1.0000       0.0000
2015 12 10 22 59 45    44.4    -0.2   1.040   0.3   0.1   0.0  31.8  29.7   0.0 108 105   0  34  36  23   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.38     1.1859    0.002  12.4   1.5 120.0   44.40    90.3      -1.0000       0.0000
2015 12 10 23 04 45    47.2     0.6   1.043   0.3   0.1   0.0  31.0  30.5   0.0 106 105   0  34  34  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.38     1.1879    0.003  12.4   1.5 120.0   47.20    89.3      -1.0000       0.0000
2015 12 10 23 09 45    44.8     0.0   1.043   0.3   0.1   0.0  30.1  29.7   0.0 105 104   0  35  35  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.37     1.1867    0.003  12.4   1.5 120.0   44.80    90.0      -1.0000       0.0000
2015 12 10 23 14 45    46.7     1.0   1.045   0.3   0.1   0.0  30.5  28.8   0.0 105 104   0  34  37  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.37     1.1883    0.003  12.4   1.5 120.0   46.71    88.8      -1.0000       0.0000
2015 12 10 23 19 45    48.5     0.1   1.048   0.3   0.1   0.0  31.0  29.7   0.0 106 104   0  34  35  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.37     1.1903    0.003  12.4   1.5 120.0   48.50    89.9      -1.0000       0.0000
2015 12 10 23 24 45    52.9     3.5   1.050   0.3   0.1   0.0  31.0  30.1   0.0 106 104   0  34  34  23   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.36     1.1911    0.002  12.4   1.5 120.0   53.02    86.2      -1.0000       0.0000
2015 12 10 23 29 45    39.7    -0.1   1.052   0.3   0.1   0.0  30.5  28.8   0.0 106 103   0  35  36  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.36     1.1919    0.003  12.4   1.5 120.0   39.70    90.1      -1.0000       0.0000
2015 12 10 23 34 45    50.1     3.4   1.055   0.3   0.1   0.0  30.5  29.7   0.0 106 103   0  35  34  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.36     1.1931    0.002  12.4   1.5 120.0   50.22    86.1      -1.0000       0.0000
2015 12 10 23 39 45    45.7     2.3   1.053   0.3   0.1   0.0  31.0  29.7   0.0 106 104   0  34  35  24   0  270.8   2.8  -2.4  0.0  0.0  0.0  23.36     1.1931    0.004  12.4   1.5 120.0   45.76    87.1      -1.0000       0.0000
2015 12 10 23 44 45    56.6     4.4   1.053   0.3   0.1   0.0  31.0  29.7   0.0 106 104   0  34  35  24   0  270.7   2.8  -2.4  0.0  0.0  0.0  23.35     1.1919    0.003  12.4   1.5 120.0   56.77    85.6      -1.0000       0.0000
