Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2015 10 29 22 20 59    66.0    10.1   1.942   0.3   0.1   0.0  36.5  33.5   0.0 117 109   0  32  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.30     2.0975    0.005  11.8   2.0 119.5   66.77    81.3      -1.0000       0.0000
2015 10 29 22 25 59    67.6    10.9   1.940   0.2   0.0   0.0  37.0  33.5   0.0 117 109   0  31  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.30     2.0971    0.006  11.8   2.0 119.5   68.47    80.8      -1.0000       0.0000
2015 10 29 22 30 59    66.4    10.2   1.944   0.2   0.0   0.0  35.7  32.3   0.0 115 107   0  32  32  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.31     2.0999    0.005  11.8   2.0 119.5   67.18    81.3      -1.0000       0.0000
2015 10 29 22 35 59    67.9    11.3   1.944   0.2   0.0   0.0  36.5  33.1   0.0 116 108   0  31  31  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.31     2.0995    0.004  11.8   2.0 119.5   68.83    80.6      -1.0000       0.0000
2015 10 29 22 40 59    68.8    10.9   1.946   0.3   0.1   0.0  36.5  32.7   0.0 116 108   0  31  32  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.31     2.0983    0.005  11.8   2.0 119.5   69.66    81.0      -1.0000       0.0000
2015 10 29 22 45 59    68.1     9.8   1.946   0.2   0.0   0.0  36.1  32.7   0.0 116 107   0  32  31  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.31     2.0991    0.005  11.8   2.0 119.5   68.80    81.8      -1.0000       0.0000
2015 10 29 22 50 59    66.4    10.7   1.947   0.2   0.1   0.0  36.1  33.1   0.0 115 108   0  31  31  25   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.32     2.0991    0.004  11.8   2.0 119.5   67.26    80.8      -1.0000       0.0000
2015 10 29 22 55 59    67.0    10.7   1.945   0.3   0.1   0.0  35.7  33.1   0.0 115 108   0  32  31  25   0  271.4   2.8  -1.2  0.0  0.0  0.0  20.32     2.0999    0.006  11.8   2.0 119.5   67.85    80.9      -1.0000       0.0000
2015 10 29 23 00 59    67.1    10.7   1.946   0.3   0.1   0.0  35.7  33.1   0.0 115 108   0  32  31  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.32     2.1003    0.006  11.8   2.0 119.5   67.95    80.9      -1.0000       0.0000
2015 10 29 23 05 59    66.8    10.1   1.944   0.2   0.0   0.0  35.7  32.3   0.0 115 107   0  32  32  24   0  271.5   2.8  -1.2  0.0  0.0  0.0  20.32     2.0991    0.004  11.8   2.0 119.5   67.56    81.4      -1.0000       0.0000
